,model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order,MAE,MAPE,MASE,MSE,RMSLE,RMSSE,SMAPE,WAPE
0,WeightedEnsemble,-0.09179023116846438,-0.1210374314525368,209.9850800037384,315.3573112487793,1.42366623878479,13,-0.06158440581199865,-0.06108510328433299,-0.18642100967122446,-0.008425446537960131,-0.038221940628249296,-0.22200758111922594,-0.061125698614545136,-0.059697548676870084
1,ChronosFineTuned[bolt_small],-0.09398398156751273,-0.12474261420149993,2.246255874633789,1.3825044631958008,69.20964217185974,8,-0.06392079110888568,-0.06395747005351449,-0.19226593570457406,-0.008832988791282572,-0.03957617881868183,-0.2248832461108084,-0.06478933099725377,-0.06196235050697336
2,AutoETS,-0.09404616922397713,-0.1254364400419816,174.3797082901001,163.99193620681763,5.3205506801605225,6,-0.06286346629246775,-0.061519869012572996,-0.18999405517712378,-0.008844681945704942,-0.03887952739922859,-0.22439830435699354,-0.061544081217634994,-0.06093742059390315
3,DynamicOptimizedTheta,-0.09519030338719739,-0.12595799929586768,11.419943809509277,110.67749524116516,5.365671157836914,5,-0.06337068119844119,-0.06234420772412951,-0.1916844204523043,-0.009061193858946683,-0.03940236867710791,-0.2272049385551889,-0.06242423571727971,-0.06142909516865539
4,ChronosZeroShot[bolt_base],-0.09839326573464988,-0.1320810567567873,3.6232008934020996,8.011775732040405,52.237308979034424,7,-0.06652063512806526,-0.0660876338686417,-0.19855857055750295,-0.009681234741929425,-0.04121378661342447,-0.23004513910938987,-0.06688449184872407,-0.06448253906511325
5,TemporalFusionTransformer,-0.10135720701745471,-0.1291548984979314,3.873551607131958,3.3771910667419434,115.40324664115906,9,-0.0654455405167649,-0.06420642781542715,-0.19768581400239277,-0.01027328341437917,-0.043445784415169844,-0.24656832517221547,-0.06475744045130014,-0.06344038379797841
6,DeepAR,-0.10541866643075978,-0.1419572967796118,4.417110443115234,3.9351651668548584,249.95915341377258,10,-0.07039269958810257,-0.07142717070158422,-0.21244355071614338,-0.011113095232039799,-0.044081879916604935,-0.24986318581476283,-0.0708050170731952,-0.06823596906959693
7,PatchTST,-0.1154186519949843,-0.1512268667535808,2.372567892074585,2.775475025177002,55.264477252960205,11,-0.07038464142853895,-0.07272659718605232,-0.21231588025554418,-0.013321465228339295,-0.04890487179577374,-0.270531151806825,-0.07057194981462037,-0.06822815780038922
8,TiDE,-0.11560786609838117,-0.14661075626279702,5.812731027603149,5.830044746398926,329.764146566391,12,-0.06910211831420705,-0.06813888844262056,-0.20952463478132757,-0.013365178703821229,-0.05231899831428911,-0.2775758104215344,-0.0712463996111249,-0.0669849293395875
9,DirectTabular,-0.11765929148008535,-0.1672377935481823,2.2772889137268066,1.7960703372955322,308.8024809360504,3,-0.07451525545269967,-0.07817478950574729,-0.21959671441103332,-0.013843708871595684,-0.04802242200292868,-0.2642653263846478,-0.07519657620911951,-0.07223221578424742
10,RecursiveTabular,-0.12454188710376429,-0.15507298300916125,1.589472770690918,1.121023178100586,490.900545835495,2,-0.08203099266305637,-0.0836885566664477,-0.2467467633930385,-0.015510681643366771,-0.05111735576835828,-0.28815108256858174,-0.08305725484074157,-0.07951768167519895
11,SeasonalNaive,-0.5419367640459566,-0.715800318557686,5.109867095947266,15.318953037261963,5.080243110656738,1,-0.36846324344292575,-0.3738529294016729,-1.02587772278676,-0.29369545622460286,-0.22880011575699177,-1.0789923431668942,-0.34756679465425594,-0.35717406250895234
12,NPTS,-0.5941757246675962,-0.6881843741137174,6.004958152770996,24.40557098388672,4.96096396446228,4,-0.4485778352419653,-0.5849743090071106,-1.2269931458687353,-0.353044791784263,-0.26727044180740905,-1.1927397897278236,-0.4302005553474317,-0.43483405907124645
