,model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order,MAE,MAPE,MASE,MSE,RMSLE,RMSSE,SMAPE,WAPE
0,WeightedEnsemble,-0.3346177581202095,-0.4479164243251999,2.83066987991333,1.0748071670532227,1.1636552810668945,13,-0.2304276933298299,-0.25669319735306134,-0.6688980783966983,-0.11196904404939502,-0.1499391664934229,-0.7507902094878957,-0.2422736819580544,-0.2229263647479236
1,ChronosFineTuned[bolt_small],-0.3411917190456123,-0.45889160875133256,1.0317730903625488,0.04340362548828125,69.6706473827362,8,-0.22788182085796016,-0.23771138516722418,-0.6620570795797303,-0.11641178914530004,-0.14898547935429515,-0.7514486357818375,-0.23365339279840128,-0.22046337044778383
2,PatchTST,-0.34676076637134057,-0.4712772035674914,0.22674942016601562,0.190812349319458,41.995096921920776,11,-0.2365798056061453,-0.2643112051398757,-0.7022597699517098,-0.12024302909443943,-0.15729681783949154,-0.8080064048998811,-0.24529328021453042,-0.22887820154957478
3,TemporalFusionTransformer,-0.34682309047828813,-0.4915095861075251,0.24310302734375,0.16155457496643066,191.3522675037384,9,-0.2321402651131537,-0.23831307489985953,-0.6946447861986317,-0.12028625608891085,-0.15884388096598473,-0.8275750506748207,-0.24946210921782236,-0.22458318557752666
4,DynamicOptimizedTheta,-0.35129131984911816,-0.5077640357041804,0.4754042625427246,99.33746314048767,0.19968748092651367,5,-0.24120857333101453,-0.25161327460262983,-0.700569673828293,-0.12340559140133545,-0.156839272347151,-0.7723168544784653,-0.2448490967409988,-0.23335628466213976
5,DeepAR,-0.3604894906871796,-0.49372177654022237,0.5935280323028564,0.3703627586364746,241.62269163131714,10,-0.23077790156786662,-0.23415678335875934,-0.6746671465993892,-0.12995267289590218,-0.16153317029609982,-0.7917878827303708,-0.24244271323844865,-0.2232651723290877
6,AutoETS,-0.3653910495677456,-0.5191013057828134,9.468175411224365,7.518305778503418,0.15705251693725586,6,-0.25181384931661593,-0.2655846240308677,-0.7287600654385273,-0.13351061910421871,-0.1616549407943448,-0.8069214273813088,-0.2497236747224098,-0.24361631716281018
7,TiDE,-0.36672654480010497,-0.4955570915294729,0.4494619369506836,0.30738377571105957,332.38532400131226,12,-0.24942214393301382,-0.2601360512574242,-0.7364962603265912,-0.1344883586610234,-0.16683933364602388,-0.8410036717156734,-0.25731194081069103,-0.241302471205279
8,ChronosZeroShot[bolt_base],-0.36784915952116304,-0.4915927202458419,0.9010422229766846,2.111978530883789,0.02230525016784668,7,-0.2347758845087507,-0.23791409279126516,-0.6704521197431571,-0.13531300416042605,-0.15322330768988368,-0.7874931389271027,-0.23470494834201208,-0.22713300518570437
9,RecursiveTabular,-0.39489417039296676,-0.5390631750213135,7.523619174957275,3.559354782104492,222.42129683494568,2,-0.2680438154151186,-0.29348432582598993,-0.7707479622708747,-0.15594140581034946,-0.17882781649644286,-0.8643824262167163,-0.28380757362223064,-0.25931793396952957
10,SeasonalNaive,-0.5523877316877726,-0.7077211620095868,0.307772159576416,10.516955614089966,0.11967992782592773,1,-0.37500402576489533,-0.3768880642044848,-1.0414547474652367,-0.30513220611916264,-0.2313956812012134,-1.122524099797218,-0.35078471145471757,-0.3627961683839094
11,DirectTabular,-0.5596762297295961,-0.6378411268309798,1.1133804321289062,0.5332074165344238,249.57494354248047,3,-0.39531578187301347,-0.49546788869773206,-1.0643364549864642,-0.31323748212433555,-0.24540938693012124,-1.1054910872691455,-0.3692244720928189,-0.382446696865952
12,NPTS,-0.6024732463841823,-0.6897745366852416,1.5619277954101562,13.21427297592163,0.12336540222167969,4,-0.45324013687600645,-0.5885923026951896,-1.2405792434946912,-0.3629740126086956,-0.26970874630659675,-1.2448190276983595,-0.43306223724864373,-0.4384853860729051
