,model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order,MAE,MAPE,MASE,MSE,RMSLE,RMSSE,SMAPE,WAPE
0,DeepAR,-0.528148914771591,-0.5881203745673452,0.4331209659576416,0.36992430686950684,242.82175016403198,10,-0.37382912405985785,-0.4637466109034049,-1.1516257214130718,-0.2789412761744093,-0.22986193302016664,-1.2652440436239427,-0.3630165869035478,-0.3436200073150641
1,ChronosFineTuned[bolt_small],-0.5744311627243771,-0.6052584483352023,0.8771748542785645,0.054062843322753906,66.78460240364075,8,-0.3815064055355924,-0.3857246170020826,-1.115446181018924,-0.32997116070887983,-0.2418085768975944,-1.2905778915083046,-0.3636179462778724,-0.35067688797808405
2,PatchTST,-0.5762249134012365,-0.6124114406603163,0.15718889236450195,0.11535954475402832,67.25177454948425,11,-0.39915439363533944,-0.45761833921629974,-1.1930183695824232,-0.33203515082426255,-0.2492637783734207,-1.3294558939492356,-0.38064413018448423,-0.3668987428567859
3,WeightedEnsemble,-0.5775744199584641,-0.544334737050626,5.256076335906982,5.114548444747925,1.1497812271118164,13,-0.39806557708094553,-0.4712192017543949,-1.1862875333168836,-0.3335922105903563,-0.24767025792959846,-1.3283472507162233,-0.3782856152096298,-0.365897913525132
4,TemporalFusionTransformer,-0.6088240451504358,-0.5794755996874988,0.11390948295593262,0.05889177322387695,155.7166440486908,9,-0.41072124061892035,-0.42576733278835077,-1.2389583217882567,-0.3706667179533399,-0.269850415339996,-1.427883570206217,-0.4081883216585202,-0.37753087339264507
5,TiDE,-0.628012946520894,-0.6117682460581755,0.2945668697357178,0.15022873878479004,143.3673496246338,12,-0.4190602672553276,-0.4111032115058267,-1.2373923404958906,-0.39440026099785525,-0.26729779146679633,-1.4287628283933587,-0.3952350237506104,-0.38519602361605026
6,NPTS,-0.6431079529483991,-0.6461174630600014,1.164391040802002,3.2868833541870117,0.04230856895446777,4,-0.46871485404896424,-0.5612978376374929,-1.340374111495019,-0.41358783914548025,-0.27548435252174713,-1.419199841123768,-0.43340726068697977,-0.4308380252128115
7,DynamicOptimizedTheta,-0.6835926252406885,-0.7529680744580094,0.13107085227966309,84.60495209693909,0.11178827285766602,5,-0.45722809864159286,-0.4707297562088369,-1.3470889285317493,-0.46729887728345637,-0.28471290587451503,-1.4888225426166952,-0.41489556470058647,-0.42027951405605296
8,RecursiveTabular,-0.7063176398358669,-0.7579763741909268,21.822633028030396,10.868680477142334,109.3984146118164,2,-0.49163180192578193,-0.6007904450499739,-1.418772470669257,-0.4988846083433094,-0.3064119236544252,-1.5043100888792926,-0.451594786877317,-0.45190305543718257
9,AutoETS,-0.7324160251021641,-0.740449578650717,2.719611406326294,4.24239706993103,0.10772085189819336,6,-0.48579679327810604,-0.5260218896534415,-1.4328776446976774,-0.5364332338264539,-0.29837484933960656,-1.5839621249151348,-0.42174301986688134,-0.4465395736077764
10,ChronosZeroShot[bolt_base],-0.7644366141395444,-0.7094837073100129,0.9750082492828369,2.6296160221099854,0.016906261444091797,7,-0.43515194823877734,-0.4194340370141559,-1.2635949428058837,-0.5843633370371308,-0.2707886515625541,-1.587240453512474,-0.3833338485580194,-0.39998733649503104
11,DirectTabular,-0.7933066760209874,-0.6937771180685695,1.1033174991607666,0.38927245140075684,151.47903323173523,3,-0.5416984213442453,-0.7011415783849569,-1.535047438063663,-0.6293354822194679,-0.3319561164675157,-1.6496699622687345,-0.4697529117101165,-0.4979237933186383
12,SeasonalNaive,-0.8132339506985294,-0.820197357514074,0.17134737968444824,8.37243127822876,0.03955340385437012,1,-0.5418338041431262,-0.5511923978306877,-1.5736976624748875,-0.6613494585687382,-0.323585663258121,-1.7028297529701641,-0.46784905830244156,-0.49804823583889074
