,model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order,MAE,MAPE,MASE,MSE,RMSLE,RMSSE,SMAPE,WAPE
0,PatchTST,-0.5230701317874855,-0.5364553382765556,0.15725326538085938,0.1237785816192627,93.12086153030396,11,-0.3539293609411867,-0.3842069394454155,-1.026597811816048,-0.27360236276817745,-0.2225100432796128,-1.1400560938557438,-0.3393541113003621,-0.3302162633286408
1,ChronosZeroShot[bolt_base],-0.5329457921468496,-0.6033083929593905,0.7987325191497803,1.811814785003662,0.022823095321655273,7,-0.3542322350681365,-0.34191299732882047,-1.018278240857625,-0.28403121736703296,-0.2257372006505545,-1.1423826081562836,-0.3410317265795431,-0.33049884503419447
2,DeepAR,-0.537552386044283,-0.5960721347064991,0.5775337219238281,0.3500494956970215,197.5311155319214,10,-0.35733110608509533,-0.3403618994790697,-1.040293610074501,-0.28896256774190193,-0.2317702453839224,-1.181836746000119,-0.3473519174293394,-0.333390093177712
3,ChronosFineTuned[bolt_small],-0.5389926536783133,-0.5575715173492464,0.8807363510131836,0.04163622856140137,68.79695868492126,8,-0.35196134002435076,-0.3331858820614978,-1.0175666610031238,-0.2905130807191902,-0.22570613846632037,-1.1773236123997035,-0.3361561649693005,-0.3283800988703376
4,WeightedEnsemble,-0.5402252676170436,-0.5133024388830265,25.1071560382843,14.522435665130615,1.1544954776763916,13,-0.36589885498775876,-0.4114962139207226,-1.0515321452738948,-0.29184333977190635,-0.229152491669457,-1.1743249823135544,-0.34803920024968704,-0.3413838070087771
5,TemporalFusionTransformer,-0.5613690815594576,-0.5607658811613999,0.143324613571167,0.07572317123413086,171.40596294403076,9,-0.3694549294253727,-0.3395081290731136,-1.0946928032732948,-0.315135245730909,-0.24633190319994788,-1.2779583743847622,-0.37568607332713927,-0.3447016261628159
6,TiDE,-0.5659521922251434,-0.5983097639397493,0.2597792148590088,0.1689908504486084,139.7591676712036,12,-0.38484008005932646,-0.39819940631761946,-1.108198978176111,-0.32030188388444564,-0.2418371174645103,-1.2406465275293812,-0.37043635147157195,-0.35905597907544895
7,DynamicOptimizedTheta,-0.5747794142543484,-0.6792731052977877,0.2276456356048584,82.40863370895386,0.12514734268188477,5,-0.38255386524207025,-0.3801278067137334,-1.0934260087117447,-0.33037137505057185,-0.23938349576043488,-1.2010418334914483,-0.3553457862349955,-0.3569229395556043
8,AutoETS,-0.5868846563784967,-0.8025490406003049,3.6558802127838135,3.279899835586548,0.11584806442260742,6,-0.39389749652052813,-0.3961167678791523,-1.1276366247167828,-0.34443359989250616,-0.2420106700042494,-1.235598197790728,-0.3556262086158003,-0.367506552973234
9,RecursiveTabular,-0.6232747476873918,-0.6390714816613927,18.475104808807373,8.774720191955566,164.46720719337463,2,-0.43468727364276977,-0.4977281422619457,-1.2209046533003662,-0.38847141110478184,-0.2744478811408257,-1.296243611666216,-0.4232590337782713,-0.4055634345710084
10,NPTS,-0.6472666630890211,-0.6382893789826618,1.202580213546753,12.1943359375,0.05150461196899414,4,-0.4745113738738739,-0.5794086653459651,-1.3187874689841583,-0.41895413314639635,-0.2778454025093838,-1.3940511537859133,-0.4388076362404196,-0.44271933916668765
11,SeasonalNaive,-0.6753923617737636,-0.747745666039651,0.09400129318237305,9.209728479385376,0.04857444763183594,1,-0.4639346846846847,-0.48172435057820523,-1.2920210346340522,-0.4561548423423423,-0.27660281843088463,-1.3937188026337628,-0.41194527305009515,-0.43285128308579396
12,DirectTabular,-0.8220747398749295,-0.662394017401849,0.9766807556152344,0.41486287117004395,172.59232568740845,3,-0.5502134214802099,-0.7210538986151415,-1.5077643713636368,-0.675806877940433,-0.33450761848713884,-1.6313995529483836,-0.4716063282576775,-0.5133493858528827
