,model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order,MAE,MAPE,MASE,MSE,RMSLE,RMSSE,SMAPE,WAPE
0,WeightedEnsemble,-0.47206735214039375,-0.4487441288116655,23.93718695640564,91.67581915855408,1.6252996921539307,13,-0.3369163253534428,-0.3794026643886181,-1.075738850989925,-0.22284758495684254,-0.21509420187894263,-1.145726328797894,-0.3253657830901975,-0.326022569512463
1,ChronosFineTuned[bolt_small],-0.4744248099109379,-0.4671447516661062,2.680523157119751,0.08170127868652344,70.1063916683197,8,-0.32755100205149124,-0.33829261659826465,-1.0595052758494845,-0.22507890025902952,-0.21239614594795703,-1.1686313131798924,-0.3153929975383532,-0.31696006188830994
2,PatchTST,-0.4754481351374173,-0.46343789980906996,0.5810785293579102,0.22097253799438477,83.98976445198059,11,-0.3371253201375608,-0.3698191482340856,-1.0882053829814666,-0.22605092920564782,-0.21443890088146067,-1.1693954439155905,-0.32747384054582024,-0.32622480671916815
3,TemporalFusionTransformer,-0.49024388317875056,-0.48360725781776465,0.5023472309112549,0.09681510925292969,209.43942880630493,9,-0.34021256470292505,-0.3377623739092432,-1.0988653280042564,-0.24033906499418045,-0.22028675234729106,-1.216242684173089,-0.3300226966936966,-0.32921222920413545
4,DeepAR,-0.4980221546504438,-0.49804879658523793,5.809792995452881,0.5855996608734131,242.1806058883667,10,-0.3385973751294066,-0.33403311042991574,-1.0984085957468124,-0.24802606652267056,-0.2236544550549158,-1.2368162204454327,-0.33063272322312315,-0.32764926470707284
5,ChronosZeroShot[bolt_base],-0.49828629056544016,-0.49029463598394435,8.38269829750061,3.5673413276672363,0.011976957321166992,7,-0.35869164869936854,-0.38652509176217387,-1.144336658435031,-0.24828922736546627,-0.22818156982869653,-1.196815800617575,-0.34473523535744527,-0.34709381579818677
6,TiDE,-0.49882096267693143,-0.49655552910115025,1.5727343559265137,0.2953486442565918,152.73747658729553,12,-0.3515239866967408,-0.35588164951982126,-1.1367761686742002,-0.24882235280594064,-0.22604533613433292,-1.2368983034517607,-0.3432534273100664,-0.34015791092316444
7,NPTS,-0.5185719542776999,-0.5221075211002981,6.21586012840271,13.389149188995361,0.07600998878479004,4,-0.3861492453231293,-0.43776443684397903,-1.2316913423651326,-0.26891687176339285,-0.23498631996452296,-1.2673102737907267,-0.36824603099899117,-0.3736636063671783
8,RecursiveTabular,-0.55866420754966,-0.5301548829849914,40.32692909240723,12.705045700073242,159.45445370674133,2,-0.41384475754383876,-0.46071994863581733,-1.303702842424788,-0.3121056967970895,-0.2551150689777299,-1.3276736296392941,-0.38863567770580804,-0.40046361983843787
9,DynamicOptimizedTheta,-0.5610820656319938,-0.5191205440814461,0.7954533100128174,83.16604900360107,0.14966297149658203,5,-0.4019981427464562,-0.4557653516617038,-1.264752227119695,-0.31481308437386496,-0.2574787842443843,-1.3095492350976303,-0.3753102519215963,-0.3890000500864666
10,DirectTabular,-0.6000335895050352,-0.5303655466475188,1.9025373458862305,0.7355232238769531,217.93446731567383,3,-0.4485977169607772,-0.519721459148005,-1.400536295498311,-0.360040308534297,-0.2741439831038643,-1.4242666024410962,-0.41635099901934786,-0.4340928870322629
11,AutoETS,-0.620557244247217,-0.5979321427105816,9.578275203704834,3.9042317867279053,0.1472933292388916,6,-0.444033214369032,-0.5217548892704741,-1.3915082446479543,-0.38509129338770015,-0.27512685719034863,-1.4270727426941063,-0.39104568731140776,-0.42967597175828226
12,SeasonalNaive,-0.6382396419537293,-0.5694745888957287,0.6217207908630371,8.911799907684326,0.0727379322052002,1,-0.4619781037414966,-0.5106149930572946,-1.4494239656383432,-0.40734984056122453,-0.2858392304366734,-1.4597668867978075,-0.4246297950756756,-0.4470406362241266
