,model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order,MAE,MAPE,MASE,MSE,RMSLE,RMSSE,SMAPE,WAPE
0,WeightedEnsemble,-0.08733233864357255,-0.08454736002080263,816.708176612854,406.2631993293762,2.442805767059326,13,-0.05967595208009415,-0.05967777912053431,-0.18307614311894715,-0.007626937372955636,-0.038635935091651655,-0.1972786824723892,-0.0599363787072831,-0.05842492015823959
1,ChronosFineTuned[bolt_small],-0.08964988831721225,-0.08772482777954582,166.39466261863708,2.6593973636627197,73.88515186309814,8,-0.06158473070081011,-0.061969561159289074,-0.18833341502296538,-0.00803710247528863,-0.039891101802468194,-0.20180565029025913,-0.06258902223869078,-0.060293683615342174
2,AutoETS,-0.09102046726552555,-0.08799618274798876,478.9942672252655,352.82572889328003,12.298624992370605,6,-0.06311249518270601,-0.06356053322628186,-0.19319611147804291,-0.00828472546123461,-0.04056471492547993,-0.20489251193173338,-0.06355680249928887,-0.06178942041993579
3,DynamicOptimizedTheta,-0.09192528530383604,-0.08911843939779773,391.7837178707123,110.70679330825806,12.676298379898071,5,-0.0638773273850069,-0.06416219862819084,-0.19595964938909988,-0.008450258078191653,-0.04089842085884738,-0.20727853908241003,-0.064271318330849,-0.06253821886883035
4,TiDE,-0.09213156924529715,-0.08914563844205423,55.996947050094604,13.25400710105896,494.4751272201538,12,-0.061888837119381826,-0.06193002612174381,-0.1899007667998101,-0.008488226051600985,-0.041411734137440905,-0.208804896138528,-0.06282616309047659,-0.06059141482205697
5,TemporalFusionTransformer,-0.0929368561537696,-0.08723498412200473,39.19356036186218,8.295302629470825,246.17670249938965,9,-0.06297510076712859,-0.06328445323348175,-0.19260089417537704,-0.008637259231746464,-0.04175901028936059,-0.207443958010285,-0.06432540016490015,-0.061654906306955665
6,ChronosZeroShot[bolt_base],-0.0960226730076477,-0.09210674397652344,21.504805326461792,4.945286989212036,0.004970073699951172,7,-0.06701902744859176,-0.06723570745574996,-0.20403612472959878,-0.009220353731533635,-0.04281093146892195,-0.21434752001654186,-0.06821123360080616,-0.06561405710815538
7,PatchTST,-0.09957010417711981,-0.09381435634898548,41.480612993240356,5.853268384933472,84.36458921432495,11,-0.06326811446924377,-0.061991518154067476,-0.1930585846016136,-0.009914205645842491,-0.043041694120360324,-0.22087694018676896,-0.0628722997331305,-0.06194177734218226
8,DirectTabular,-0.10165902327949485,-0.09621369796176818,16.61540961265564,4.3536036014556885,335.71690464019775,3,-0.06635967814499659,-0.0667505816684172,-0.2012698755226056,-0.010334557014140875,-0.04297531824216956,-0.220920162937343,-0.06612327341046582,-0.0649685302405281
9,DeepAR,-0.10742640353199238,-0.10430858076116606,48.61088800430298,9.507511377334595,258.0253117084503,10,-0.07118500575282191,-0.07195585705960314,-0.21654541371544409,-0.011540432175818465,-0.04796152378021355,-0.2377725493558623,-0.0719724894364078,-0.06969270087204421
10,RecursiveTabular,-0.11692596641163122,-0.10997213998198666,13.712988376617432,2.688671112060547,342.0516691207886,2,-0.0776829818467755,-0.07940796759067699,-0.23818616663299388,-0.013671681621293914,-0.05051418454276899,-0.2651004261978624,-0.07858642056944463,-0.0760544549999021
11,NPTS,-0.49861538771887753,-0.46201428273362244,59.4033887386322,24.875159740447998,11.68550968170166,4,-0.3727646638857693,-0.426967091311225,-1.1228108888199615,-0.24861730487004655,-0.22654166503227766,-1.097468782988903,-0.35861285934413367,-0.3649501175299008
12,SeasonalNaive,-0.5030515097227135,-0.4617371755842722,149.2080750465393,18.337361574172974,11.564557552337646,1,-0.3520182897481149,-0.36227028407493095,-1.0451589387608677,-0.2530608214343013,-0.22705351072618582,-1.0747392151577553,-0.3347035133351499,-0.3446386652561508
