,model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order,MAE,MAPE,MASE,MSE,RMSLE,RMSSE,SMAPE,WAPE
0,PatchTST,-0.37714251463651255,-0.36084127014867934,0.6767749786376953,0.3224332332611084,122.88488674163818,11,-0.2535939075432188,-0.26325474911643076,-0.7843730337399913,-0.1422364763463521,-0.1701996163930089,-0.8790111701779307,-0.25045558633068166,-0.24831971441046255
1,WeightedEnsemble,-0.37869870419375007,-0.3511103673022481,23.961642026901245,25.072713136672974,1.706953763961792,13,-0.25780855100602706,-0.27302235672607844,-0.7941387985914642,-0.14341270855802543,-0.1713624745559487,-0.8771483486414632,-0.254339974753804,-0.25244670259864727
2,ChronosFineTuned[bolt_small],-0.3790375956529799,-0.35899300759159436,1.5900216102600098,0.08431410789489746,67.75822496414185,8,-0.25373951626895985,-0.26274943810576573,-0.7857658546586421,-0.1436694989183919,-0.17290557933338732,-0.879484941957985,-0.2512449816673636,-0.2484622947963321
3,DeepAR,-0.39599328694105423,-0.3656590472604236,1.6863563060760498,0.6308174133300781,235.3622214794159,10,-0.25794205401829684,-0.25023936923065154,-0.7986765440324981,-0.1568106833023801,-0.17808347794586823,-0.9186311776263224,-0.25524984828430963,-0.2525774290431464
4,TiDE,-0.39926692473741626,-0.38247169868506226,0.9906201362609863,0.5099709033966064,416.621160030365,12,-0.27343809740454345,-0.2887182109652175,-0.8381903889083869,-0.1594140771892736,-0.1830712869620608,-0.9121326630169573,-0.2712866625371903,-0.2677511889549814
5,TemporalFusionTransformer,-0.40027432623016057,-0.3760908594480799,0.3757507801055908,0.21094679832458496,273.3239538669586,9,-0.2736852218273125,-0.2755836734162907,-0.8412355966179369,-0.160219536239009,-0.1856940819933716,-0.919668760813795,-0.2790860927220027,-0.26799317373561105
6,ChronosZeroShot[bolt_base],-0.40878533803837985,-0.3902227156939042,0.9654347896575928,5.886885643005371,0.01825094223022461,7,-0.2836211838308579,-0.3089256820025788,-0.871628610999388,-0.16710545259515247,-0.18693486434559528,-0.9338765814524709,-0.2747124544260589,-0.2777224896762675
7,RecursiveTabular,-0.4125495156276411,-0.40084938030313055,12.687283992767334,5.712392568588257,286.5022053718567,2,-0.2890419467298385,-0.3126008257170549,-0.8863974541726504,-0.1701971028446013,-0.19280118151135003,-0.9414508461374395,-0.28846942692255245,-0.283030512680457
8,DynamicOptimizedTheta,-0.42285746579570216,-0.4181931910887286,0.6730332374572754,98.1588397026062,0.2670435905456543,5,-0.29034121636205784,-0.31356556598063284,-0.8834169202172388,-0.17880843637916344,-0.19431604311309328,-0.9411429912953229,-0.28166373407729084,-0.2843027603741832
9,AutoETS,-0.43974125509483364,-0.434440526451395,13.976744890213013,8.664767980575562,0.26487088203430176,6,-0.30381741885692803,-0.33669713896128084,-0.9229951118216327,-0.19337237143237954,-0.2006243438772639,-0.9769304916978216,-0.2885357836770933,-0.2974986876237108
10,NPTS,-0.4985854575961995,-0.45912251541522353,3.6329288482666016,14.301143407821655,0.1953418254852295,4,-0.37306641165755927,-0.42886473796929864,-1.1424936943908202,-0.24858745852641165,-0.22673782701073764,-1.1464630143956336,-0.3587539910487005,-0.3653074543328807
11,DirectTabular,-0.5236082702545304,-0.4384305380770781,2.003023624420166,0.8582901954650879,305.41793155670166,3,-0.38663275490009075,-0.44885521577619236,-1.1662062970751608,-0.27416562067894135,-0.238875628796966,-1.1733234564115942,-0.3635817543951949,-0.37859164760162317
12,SeasonalNaive,-0.5423807315193796,-0.5000648136498284,0.3404679298400879,21.916085243225098,0.19069290161132812,1,-0.38637431693989066,-0.41811927625115547,-1.1725925663585826,-0.2941768579234973,-0.24570012238155953,-1.2076274232413848,-0.36463804048185605,-0.3783385845801514
