,model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order,MAE,MAPE,MASE,MSE,RMSLE,RMSSE,SMAPE,WAPE
0,WeightedEnsemble,-0.4813400949957915,-0.45561836300997804,6.6838157176971436,81.63290691375732,1.497610092163086,13,-0.3384352553425028,-0.37060695662594056,-1.1336311520696538,-0.2316882870505576,-0.21585637743128408,-1.2818051604072422,-0.33038674531216466,-0.3319512228173968
1,ChronosFineTuned[bolt_small],-0.49289684587861526,-0.46929296500935774,1.6267521381378174,0.07801008224487305,70.71111345291138,8,-0.3456429447016148,-0.3638439625857375,-1.1542160312052798,-0.24294730067708742,-0.22063325890033209,-1.2892911510877534,-0.3377356657197451,-0.33902082108966847
2,ChronosZeroShot[bolt_base],-0.5079938619950735,-0.513190212934032,0.9310119152069092,2.1236133575439453,0.006403446197509766,7,-0.3673540293869435,-0.4057886871563577,-1.222092554343193,-0.2580577638246697,-0.23251324052889633,-1.3180344224158091,-0.3571064996811823,-0.3603159462169052
3,TemporalFusionTransformer,-0.5170936599858352,-0.5035082382559217,0.18680500984191895,0.07110095024108887,212.27056288719177,9,-0.3534288842660539,-0.35821504912862384,-1.1743026935880165,-0.2673858531975466,-0.2304356018625669,-1.3578599708410055,-0.3452254112060533,-0.3466575909545051
4,PatchTST,-0.5179844872817096,-0.47886367759563836,0.34634852409362793,0.18579936027526855,119.39324760437012,11,-0.35298962737298484,-0.36159747056549946,-1.1806131132904196,-0.26830792906449563,-0.23020823675911545,-1.3618993445676426,-0.3443643008074584,-0.3462267497212604
5,TiDE,-0.5211329921848319,-0.5080408552935991,0.46091389656066895,0.23644614219665527,151.27638936042786,12,-0.37079833754422326,-0.3906193394148345,-1.2277487257137851,-0.271579595543516,-0.2337629045936276,-1.3532715303175602,-0.3606841876195905,-0.36369426536811733
6,DynamicOptimizedTheta,-0.5339238046139207,-0.5367427893042518,0.15775799751281738,78.44252038002014,0.1281723976135254,5,-0.38874782801663316,-0.43649075677652655,-1.28973928485036,-0.28507462913340426,-0.24713521210737824,-1.3913654944098097,-0.38180872746715566,-0.38129986412654376
7,NPTS,-0.5382714258460622,-0.5156236533707905,2.0727176666259766,13.297783613204956,0.05377626419067383,4,-0.4030207843137255,-0.468138734950977,-1.316056377929951,-0.2897361278823529,-0.2446424255245632,-1.3640317813295662,-0.38762073110021833,-0.3952993669006983
8,RecursiveTabular,-0.5571890117532826,-0.579241218601929,39.73291993141174,18.121517181396484,131.1519491672516,2,-0.41222007090642176,-0.4704066351395922,-1.3624455641419022,-0.3104595948185997,-0.2579309296152176,-1.469756170571247,-0.4012307166991088,-0.4043224056807532
9,DeepAR,-0.5648639802919365,-0.5237196649416519,1.7426481246948242,0.6243922710418701,246.82596564292908,10,-0.3790709212652462,-0.33861442037800965,-1.255118233287246,-0.3190713162312493,-0.2558289158532702,-1.4702647280658587,-0.3796165190099965,-0.37180835584392713
10,DirectTabular,-0.5959541488831495,-0.5544612745520818,2.0483968257904053,0.684056282043457,164.08635210990906,3,-0.44274551479266405,-0.5092578289526014,-1.4182114285231908,-0.35516134757103907,-0.2729757424416725,-1.4733228397601794,-0.4183746096050185,-0.43426301696496244
11,AutoETS,-0.6143614420166731,-0.6353482480730043,2.4983971118927,2.242520809173584,0.1116940975189209,6,-0.447181063829161,-0.5256572180060658,-1.4721331372487385,-0.37743998143680596,-0.27663295970404544,-1.5799745578016782,-0.4107062115634764,-0.43861358595353195
12,SeasonalNaive,-0.6426088162220267,-0.6170308112718712,0.12038898468017578,8.34709644317627,0.0494074821472168,1,-0.46069975490196086,-0.5048655376920982,-1.5100823141359354,-0.4129460906862745,-0.2904519563733909,-1.6070941173948228,-0.43533896692059015,-0.45187327436266367
