,model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order,MAE,MAPE,MASE,MSE,RMSLE,RMSSE,SMAPE,WAPE
0,DeepAR,-0.4437311429693121,-0.4100698589564389,1.612663745880127,0.5730609893798828,234.11853289604187,10,-0.3201331654278389,-0.3736216460543264,-1.0036314957289934,-0.1968973272408521,-0.20179720792106792,-1.0462371456465627,-0.31247601315571377,-0.31176191966526084
1,WeightedEnsemble,-0.4465793706649322,-0.39690820387558295,13.989094495773315,6.70557975769043,1.6198594570159912,13,-0.3190485402912989,-0.358979739816986,-0.9892308919177519,-0.19943313430348691,-0.20169728732311354,-1.0451936809134441,-0.31099845880308075,-0.31070565667472383
2,ChronosFineTuned[bolt_small],-0.4524472749501852,-0.4140329917921541,1.627638339996338,0.07091045379638672,68.11722612380981,8,-0.31261775746033826,-0.32749023816138634,-0.9781521842833438,-0.2047085366098485,-0.20242746107253087,-1.0679010590654257,-0.3046401828927575,-0.30444303406375095
3,PatchTST,-0.45369993134933545,-0.40857900071372083,0.44155216217041016,0.2542293071746826,76.36543679237366,11,-0.3141448038471152,-0.3352449422136209,-0.9809688648134021,-0.20584362770639172,-0.20249508385071233,-1.0664383130045298,-0.30755557149973684,-0.3059301493156906
4,TemporalFusionTransformer,-0.46226390055625693,-0.4259064764795397,0.42859458923339844,0.19354915618896484,292.5683317184448,9,-0.32178775015162175,-0.33845809175611785,-1.0074709151713876,-0.213687913757485,-0.20897656221453553,-1.0991425180930188,-0.31434313115569085,-0.31337323822091867
5,ChronosZeroShot[bolt_base],-0.4763426340671042,-0.45233985156593665,0.9581294059753418,3.8746883869171143,0.011116504669189453,7,-0.3424390288137767,-0.3782788558810841,-1.064216775240683,-0.22690230502998715,-0.2173544333432123,-1.1048019699645473,-0.3296324104189629,-0.333484501203157
6,TiDE,-0.478142930704938,-0.4477682094051695,0.9030148983001709,0.3674027919769287,148.13183426856995,12,-0.3344244690584131,-0.3466769747652907,-1.0458234956562478,-0.22862066218310714,-0.21781450240363776,-1.128347648887449,-0.3295192885314454,-0.325679516264265
7,DynamicOptimizedTheta,-0.4946339648623543,-0.4733104150646352,0.4363088607788086,94.58009505271912,0.13541483879089355,5,-0.35481473161525395,-0.3947989734243907,-1.0900451596528749,-0.24466275919545272,-0.2269225277182889,-1.122110544905393,-0.34279807658424366,-0.3455365885195053
8,RecursiveTabular,-0.5054985087740552,-0.46133973865451205,20.26765203475952,9.253881931304932,222.02631330490112,2,-0.3632018117776447,-0.4034774151883894,-1.1160348152392774,-0.2555287423727936,-0.2362302480031925,-1.1560849607041528,-0.3614698969742614,-0.3537043527319976
9,NPTS,-0.5193540290272787,-0.4721933336317924,3.7885732650756836,14.26524543762207,0.10879755020141602,4,-0.39030778112449804,-0.45101853195373676,-1.2096053646301062,-0.26972860746686744,-0.23601550912782934,-1.2248841048759043,-0.37421142581350975,-0.38010152100623423
10,AutoETS,-0.5331307993225306,-0.4953516088138895,8.076460361480713,4.817341327667236,0.1645345687866211,6,-0.38237819633998243,-0.44183233613298517,-1.1684096249395906,-0.28422844918628043,-0.24209746467211538,-1.198263929020877,-0.3565140232036135,-0.3723792890054818
11,DirectTabular,-0.5825939155415345,-0.4645699449741405,1.7942984104156494,0.7964885234832764,214.04114818572998,3,-0.4309708458550245,-0.5017134291139296,-1.308463061276548,-0.3394156704260166,-0.2654672123560397,-1.3283334644468368,-0.4019881424696629,-0.4197012766357997
12,SeasonalNaive,-0.6248706452484167,-0.5419736356011674,0.3902602195739746,21.32681393623352,0.10805988311767578,1,-0.4507881526104417,-0.49193612532521575,-1.3748122858438259,-0.3904633232931727,-0.28204901413890915,-1.396510965075036,-0.41973749069352373,-0.4390003754605257
