,model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order,MAE,MAPE,MASE,MSE,RMSLE,RMSSE,SMAPE,WAPE
0,WeightedEnsemble,-0.14270649819311618,-0.1344454139333037,390.47499895095825,502.35573625564575,3.7836780548095703,13,-0.10504116177674826,-0.04635835735941746,-0.3425317221121489,-0.02036514462654187,-0.0408309453513996,-0.355390012750256,-0.046344574766935015,-0.04724540141188856
1,ChronosFineTuned[bolt_small],-0.1439806301902522,-0.13582964736908432,5.9674036502838135,5.463948965072632,78.8499174118042,8,-0.10624131049270444,-0.04686605066308427,-0.3461601698901782,-0.02073042186998216,-0.041330248834384575,-0.3583984827767714,-0.04695522481789229,-0.0477852041604513
2,AutoETS,-0.1450494790363238,-0.13694165748957762,309.91295313835144,364.96069717407227,21.03413414955139,6,-0.10663471824155199,-0.04707437930372525,-0.34725094422409986,-0.021039351368708933,-0.04143963693510368,-0.36001334101723637,-0.0470016014713258,-0.047962151051541044
3,TiDE,-0.14663962951446283,-0.14124996100579046,19.66983151435852,60.34523892402649,678.5508921146393,12,-0.10692085809501317,-0.04719741464265371,-0.3476717259298969,-0.021503180944138917,-0.04194789540225973,-0.36102316056290334,-0.04709709663706244,-0.04809085100123738
4,DynamicOptimizedTheta,-0.14698111375118592,-0.13848554876442848,45.92188358306885,142.17240357398987,19.644845247268677,5,-0.10831641388369864,-0.04782542810335696,-0.3527743378958468,-0.02160344779953905,-0.04204214318368694,-0.365349669499661,-0.04774743412743479,-0.048718543920031096
5,ChronosZeroShot[bolt_base],-0.14760215720950073,-0.13934299284583698,10.747448682785034,10.537900686264038,0.0048465728759765625,7,-0.10865590688101044,-0.047895167927783956,-0.3541176003127046,-0.021786396812898172,-0.04221584511556811,-0.366673537964507,-0.047927318226715185,-0.0488712410405048
6,TemporalFusionTransformer,-0.15084798208741007,-0.14373309027583203,14.309027910232544,12.955930709838867,129.1135756969452,9,-0.10964481627337297,-0.048356308023634366,-0.35621685527608676,-0.022755113699843593,-0.04277579032140387,-0.37157652850791645,-0.04830964374619622,-0.04931603259090153
7,DirectTabular,-0.15410285126213602,-0.14138683621131257,7.019075155258179,6.395628452301025,342.761438369751,3,-0.11147470274799812,-0.04921251326287655,-0.35981700453111926,-0.023747688767120016,-0.04359815738975573,-0.3725026645700617,-0.04902857839373023,-0.05013907871462584
8,PatchTST,-0.16436472555092993,-0.1634159116978842,9.041352272033691,9.031172275543213,44.58748245239258,11,-0.1155298451007893,-0.050978061377599,-0.3722914244318299,-0.02701576300543252,-0.04703281374151608,-0.3960697174863627,-0.05110743173562447,-0.05196300016598186
9,DeepAR,-0.16831195918624758,-0.16194720783940622,15.757592678070068,14.971607446670532,240.47914028167725,10,-0.12074796247415823,-0.05372206553348324,-0.3923834747522441,-0.028328915605113074,-0.047604676274623475,-0.41069720183646397,-0.05316290214545804,-0.05431000438555759
10,RecursiveTabular,-0.17625097437872772,-0.16384250515352441,4.280447244644165,4.080511569976807,562.184389591217,2,-0.12833705444971655,-0.056656676278685404,-0.41463050928752715,-0.03106440596945094,-0.050001358478590406,-0.4281323869130057,-0.05655043128994407,-0.057723425283348576
11,SeasonalNaive,-0.46583328626367165,-0.4571017723195293,16.756535053253174,28.278163194656372,19.11921501159668,1,-0.33088862498063715,-0.1450885270890523,-1.0349669379243116,-0.21700065059121187,-0.13255128528235538,-1.059652033631616,-0.14461120243346393,-0.14882704689675802
12,NPTS,-0.5065656416776002,-0.4790926338919623,18.555299282073975,37.61587977409363,17.740647077560425,4,-0.3855781897041359,-0.17913288279957063,-1.2630279284700712,-0.2566087493282388,-0.14993577919277812,-1.2738838757992526,-0.17237604651338376,-0.1734253128974213
