,model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order,MAE,MAPE,MASE,MSE,RMSLE,RMSSE,SMAPE,WAPE
0,WeightedEnsemble,-0.689694869367171,-0.6793946977507173,17.01467275619507,102.12574791908264,2.7075064182281494,13,-0.4626761506529721,-0.31904848303543915,-1.1014875649773181,-0.47567901283139896,-0.23274305606234785,-1.2375690164584234,-0.2858306078388631,-0.2920747910052286
1,DeepAR,-0.7025313240119623,-0.6920551798996017,1.8231446743011475,1.0303664207458496,240.49398398399353,10,-0.49295232047409937,-0.359570749545069,-1.1830655039319449,-0.4935502612180008,-0.24155984496061172,-1.2719171535718,-0.30513739773671494,-0.3111873083901524
2,ChronosFineTuned[bolt_small],-0.7082840371439906,-0.7059992005218835,1.0921454429626465,0.18309831619262695,70.22564673423767,8,-0.4500042477774732,-0.2791106584193135,-1.0678875031998327,-0.5016662772729898,-0.23650051746313064,-1.281380418544282,-0.27611978014148514,-0.2840753655350018
3,PatchTST,-0.7099136547219441,-0.7213387400584994,0.5265114307403564,0.4918956756591797,110.42197918891907,11,-0.45878793283014413,-0.29223638045481665,-1.09804606529995,-0.5039773971606677,-0.23677134883430667,-1.2854078136938278,-0.28344589422696936,-0.2896202655096254
4,ChronosZeroShot[bolt_base],-0.7411344885854165,-0.7327338150916657,1.1069858074188232,3.2097506523132324,0.015210628509521484,7,-0.48468042199180716,-0.3152298632066419,-1.139183797792066,-0.5492803301707669,-0.25110463633568253,-1.301672144505357,-0.2964147610816031,-0.3059654852704125
5,TiDE,-0.7577032777424584,-0.7586638340119503,0.815777063369751,0.7100155353546143,158.9916706085205,12,-0.49871040176174636,-0.31752689971385056,-1.1711263374436127,-0.574114257101665,-0.25783224117126724,-1.3392648812625232,-0.3074910453729168,-0.3148222275151324
6,TemporalFusionTransformer,-0.7585179878758072,-0.7467717615751809,0.2938215732574463,0.20856571197509766,301.99094557762146,9,-0.4857947790605222,-0.2916484404455121,-1.1499516395543525,-0.5753495379311631,-0.2582175104698861,-1.3662686069301522,-0.3019389341412806,-0.3066689483892502
7,RecursiveTabular,-0.791193626739682,-0.7722031807736711,22.938246250152588,11.21622109413147,272.7124524116516,2,-0.5283357652822431,-0.3483538807274636,-1.2276083960902782,-0.6259873549934911,-0.2747371504011727,-1.3950118477333626,-0.32397205809749063,-0.3335239086942711
8,NPTS,-0.804779694791299,-0.8497191281960075,7.582627534866333,18.12618374824524,0.2024831771850586,4,-0.5754686375195618,-0.4111491183609546,-1.3523355652725684,-0.6476703571483764,-0.2759568842274874,-1.4448967302889364,-0.35364805342765315,-0.3632776009664201
9,DirectTabular,-0.8228947196254658,-0.8698306591542682,2.6761634349823,1.4141883850097656,274.53529238700867,3,-0.579776107736445,-0.39826288776204005,-1.3563735707294662,-0.677155719587474,-0.279815771248633,-1.4545102092324271,-0.35106600822282086,-0.3659967890239455
10,DynamicOptimizedTheta,-0.8237420396913447,-0.7884388439588096,0.8267760276794434,78.21360516548157,0.2657816410064697,5,-0.5336839202989047,-0.34509091364640776,-1.2274568004691546,-0.6785509479548569,-0.2754959403749103,-1.3923095712827858,-0.31573559036228405,-0.3369000525835778
11,AutoETS,-0.8364353084325914,-0.7997881281101927,8.604894161224365,7.944477319717407,0.24738144874572754,6,-0.5406686463652791,-0.3526375053678869,-1.240236451558018,-0.6996240251927244,-0.2783117450535203,-1.4091105829583215,-0.3168260252184749,-0.34130931898554373
12,SeasonalNaive,-0.9166787504538579,-0.8815282596572471,0.32588648796081543,9.638365983963013,0.18840336799621582,1,-0.6170931142410017,-0.40238003778641707,-1.4105891072172818,-0.8402999315336463,-0.304299219627094,-1.5219460383590018,-0.3634984481753503,-0.3895539939077005
