,model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order,MAE,MAPE,MASE,MSE,RMSLE,RMSSE,SMAPE,WAPE
0,PatchTST,-0.7469577780316713,-0.7732621193398932,0.4855332374572754,0.4373185634613037,98.86540746688843,11,-0.5093047348329534,-0.34844230441533375,-1.191720932584854,-0.5579459221620114,-0.25280037624512264,-1.3252431177146178,-0.3138303832550025,-0.3174822218814369
1,DeepAR,-0.748885831903936,-0.7935053589103008,1.5895686149597168,1.0029351711273193,246.33169054985046,10,-0.5216314118828869,-0.3711012575929188,-1.205565808539329,-0.5608299892264503,-0.2550180097663911,-1.3177432502453226,-0.31915588512280735,-0.32516622823474794
2,WeightedEnsemble,-0.7527800556423956,-0.7622095187039508,10.442076444625854,8.142855405807495,2.532062292098999,13,-0.5133598897530833,-0.35620077982810455,-1.1894743227131004,-0.5666778121729682,-0.25479322492654527,-1.323165323194891,-0.31303480387283394,-0.320010059354887
3,ChronosFineTuned[bolt_small],-0.7643152220036569,-0.7981586674137652,1.0010449886322021,0.0981910228729248,71.42668771743774,8,-0.498433069244671,-0.31634235083100865,-1.154372595426515,-0.5841777585864993,-0.2572886416207334,-1.3603497888068425,-0.3044847101098628,-0.3107052172505023
4,TemporalFusionTransformer,-0.7893227754501013,-0.8119995621634194,0.23150181770324707,0.19739341735839844,251.20396614074707,9,-0.520640421296505,-0.32916704697082005,-1.2032366981249656,-0.623030443844251,-0.2667208597419614,-1.3981933709950436,-0.31835959416086357,-0.32454848040773965
5,TiDE,-0.7932600499172549,-0.841655546978594,0.7484095096588135,0.56697678565979,159.86309266090393,12,-0.5301301832396446,-0.34625723204446174,-1.2157228702747351,-0.6292615067947256,-0.26864209043957027,-1.3938130400786273,-0.32239685128888057,-0.33046405609509705
6,NPTS,-0.8256965195606252,-0.8714341075172601,8.362482070922852,15.885479927062988,0.12663888931274414,4,-0.5932335164835165,-0.42090090009219694,-1.354265727632856,-0.68177474241453,-0.2825377013296397,-1.4599782639975898,-0.359581624673797,-0.3698004004802719
7,ChronosZeroShot[bolt_base],-0.8381679977099687,-0.8473799650412365,1.0658349990844727,2.1450085639953613,0.018660306930541992,7,-0.5578533678919405,-0.3675697968813719,-1.2782539755838511,-0.7025255923851382,-0.28377330615787977,-1.4382436294171281,-0.33617679366205866,-0.34774569056473753
8,DirectTabular,-0.8647602710249632,-0.9153185387585647,2.4795002937316895,1.3058772087097168,217.65533638000488,3,-0.6172633279439731,-0.42647430162347394,-1.4039571353950668,-0.7478103263431679,-0.29383038469295664,-1.50225986190159,-0.3693343914918299,-0.3847797191711928
9,RecursiveTabular,-0.8762307174036118,-0.8649128185844891,34.420533895492554,17.061413764953613,229.61665034294128,2,-0.5962339210620633,-0.4087817747184129,-1.339207794116323,-0.7677802701216482,-0.30171700138048857,-1.4989012450974288,-0.35814184668574,-0.3716707445925306
10,DynamicOptimizedTheta,-0.957239816260641,-0.88547375172543,0.6165106296539307,85.36769700050354,0.19243979454040527,5,-0.6358617297486864,-0.4276989514449938,-1.4361828283003615,-0.9163080658347058,-0.3191265238986392,-1.6038792935987995,-0.36659491141381545,-0.39637329277176175
11,AutoETS,-0.9865155105512925,-0.897516721441499,5.870981931686401,5.396724462509155,0.18171072006225586,6,-0.656018120968253,-0.44490125036285805,-1.4774589777060698,-0.9732128525582774,-0.3255506085141981,-1.6419819703952423,-0.3720554126877421,-0.40893806084052586
12,SeasonalNaive,-0.9984392862580621,-0.9700544924671595,0.39458513259887695,10.965749502182007,0.12016487121582031,1,-0.6745416157916158,-0.446248386661564,-1.509184413756595,-0.9968810083435086,-0.3333161513238734,-1.6311150777642938,-0.3932086900719925,-0.42048494012775534
