,model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order,MAE,MAPE,MASE,MSE,RMSLE,RMSSE,SMAPE,WAPE
0,WeightedEnsemble,-0.23772490738088647,-0.24281847082201047,116.87081360816956,124.91867804527283,3.0081071853637695,13,-0.14733546233085631,-0.09179985133145431,-0.3405913556769429,-0.05651313158925105,-0.07675790239735263,-0.40700985281944163,-0.09192466172988709,-0.09290955693058493
1,ChronosFineTuned[bolt_small],-0.2404107624787408,-0.245892982864502,2.3095786571502686,1.1390712261199951,72.31316566467285,8,-0.14908682963840839,-0.09196422603372319,-0.344338727600814,-0.05779733471560953,-0.07757114105688728,-0.4098468935201406,-0.09297984862072824,-0.0940139669483305
2,TemporalFusionTransformer,-0.24643194298146437,-0.2529194355986755,2.710477113723755,2.644529104232788,274.9069013595581,9,-0.15116818481862468,-0.09324830149858385,-0.34871408880710225,-0.06072870252161971,-0.08026083314369854,-0.4169172430158012,-0.09546708420444558,-0.09532646690285487
3,DeepAR,-0.24773209266046922,-0.2506889231340316,4.310919284820557,3.251126289367676,240.12874007225037,10,-0.15123555432716962,-0.09312824650252738,-0.34920482679408005,-0.06137118973393531,-0.07932201476403787,-0.41851855178367003,-0.09430986821767288,-0.09536895003007027
4,TiDE,-0.24828123382642978,-0.2509586884536783,4.048536062240601,4.0038018226623535,602.6487438678741,12,-0.15504641801887203,-0.0976504772097977,-0.35693634198365004,-0.06164357107037429,-0.08128166965133246,-0.42239773907250494,-0.09634354900618738,-0.09777207587307903
5,ChronosZeroShot[bolt_base],-0.2489357927156443,-0.2578736188136201,2.6942834854125977,2.8051915168762207,0.005297660827636719,7,-0.15567357745847835,-0.09633922396609904,-0.3578099965397338,-0.06196902889496623,-0.08055783213140255,-0.4230521622764574,-0.09691683032150374,-0.09816756182559064
6,AutoETS,-0.25109247544879665,-0.25655020967084124,93.80688452720642,95.71661758422852,3.0080478191375732,6,-0.15534973531133134,-0.09594745629847462,-0.3556251996319233,-0.06304743122700454,-0.08033951612810737,-0.4212844902802096,-0.09584640701505606,-0.09796334737558056
7,DynamicOptimizedTheta,-0.25314121772379433,-0.25901002076212964,9.43433427810669,84.96310472488403,3.17643404006958,5,-0.15711544854737128,-0.09699422846205902,-0.35991779730921497,-0.06408047611068544,-0.08080663192245174,-0.4246053855668565,-0.09695537140291288,-0.09907680391775738
8,PatchTST,-0.27371417079941585,-0.25955774535950477,1.884589672088623,2.2837471961975098,54.97603464126587,11,-0.1612522008515381,-0.10027903203904454,-0.3726621569169424,-0.07491944729641178,-0.08457393755409931,-0.4544562960559298,-0.0998196766306071,-0.10168543470922722
9,RecursiveTabular,-0.3150878224315535,-0.3228625656524669,3.648340940475464,2.2872087955474854,332.7311222553253,2,-0.19923671257988498,-0.12544329003087853,-0.45192224514779106,-0.09928033584465819,-0.10212059309625761,-0.5226625987404339,-0.12440807286986201,-0.12563841995170957
10,DirectTabular,-0.3159932903205656,-0.31436975202384704,2.617412567138672,2.2989940643310547,316.9156539440155,3,-0.18427494161813213,-0.11582704048030372,-0.4191889552908889,-0.09985175952761725,-0.09564027739869364,-0.5065254266443733,-0.11305201197805002,-0.11620354603227419
11,SeasonalNaive,-0.7186295806094383,-0.7620410995549132,5.034672498703003,14.39440107345581,2.7704970836639404,1,-0.47854223806911683,-0.3016506979752197,-1.050099161539295,-0.5164284741268971,-0.2363330927915963,-1.1080070330155376,-0.28521654896006865,-0.3017681324522554
12,NPTS,-0.7667753954735868,-0.828472964792913,7.0716376304626465,15.703875541687012,2.8204970359802246,4,-0.5500562077162187,-0.3925909169084854,-1.2619778354355184,-0.5879445071036753,-0.26341948242439794,-1.2834313404469526,-0.3384537124916121,-0.34686475161742986
