,model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order,MAE,MAPE,MASE,MSE,RMSLE,RMSSE,SMAPE,WAPE
0,WeightedEnsemble,-0.5443394371158745,-0.5853894146655205,13.297215938568115,21.211333513259888,2.970201253890991,13,-0.34259788836173316,-0.21966343861181492,-0.8081408233877869,-0.2963054227996271,-0.18037616250310692,-0.9605900328567036,-0.2130387914230578,-0.21781432050346136
1,ChronosFineTuned[bolt_small],-0.5475624617946144,-0.5895002160271193,1.0678081512451172,0.1080327033996582,67.79794239997864,8,-0.34230542685997173,-0.21489123386221137,-0.8071102279010756,-0.2998246495665786,-0.18153870711752912,-0.9684682056891584,-0.21247745355646552,-0.21762838151946992
2,DeepAR,-0.562393299636957,-0.6038937468633644,2.077505350112915,1.2184784412384033,236.81882071495056,10,-0.36478240520316735,-0.24341378635696856,-0.8605882045860878,-0.316286223476544,-0.18920405701363194,-0.9885329237659987,-0.22862576896735004,-0.23191862653004314
3,PatchTST,-0.5769319831542319,-0.6260306971099823,0.6593012809753418,0.6195297241210938,81.0509934425354,11,-0.36102679866197124,-0.22393407208875646,-0.8547632401345339,-0.33285051318627484,-0.19148635720272428,-1.0192378408157647,-0.22611847898478143,-0.22953091512072682
4,TiDE,-0.5772137100697359,-0.6251335273823333,1.1023027896881104,1.001103401184082,601.593043088913,12,-0.3693545985340086,-0.23429110244501758,-0.8690816494059828,-0.33317566709246915,-0.19441413077577377,-1.0083469470465631,-0.22938606144833984,-0.23482550137486452
5,TemporalFusionTransformer,-0.5779881364026882,-0.6268582715801293,0.5174589157104492,0.40584754943847656,248.5770275592804,9,-0.3609263563001486,-0.2209676904616355,-0.8479975106555506,-0.33407028582225257,-0.19693169463349114,-1.0105576800123357,-0.22958401116261293,-0.2294670566279183
6,ChronosZeroShot[bolt_base],-0.5901543349567927,-0.6345300381538364,1.2092409133911133,3.5893867015838623,0.007466554641723633,7,-0.37603276359281895,-0.24174450717090212,-0.8768328910221809,-0.3482821390682943,-0.1970023034968985,-1.0145119306595012,-0.23149439632608743,-0.23907129515792164
7,DynamicOptimizedTheta,-0.6129631197290272,-0.6615128307552808,1.5618870258331299,78.98400473594666,0.4526638984680176,5,-0.39028226697488283,-0.248140423838913,-0.9011852701891909,-0.37572378614794166,-0.20334968853423818,-1.0331653660060967,-0.2359753224527693,-0.24813073773510097
8,AutoETS,-0.6188923707146062,-0.6671429057148552,19.12862229347229,16.15691900253296,0.457977294921875,6,-0.39211674222166853,-0.25071661579373405,-0.9036749224251759,-0.38302776652874554,-0.20477011138395115,-1.0373734779345272,-0.23622573559657858,-0.2492970466731676
9,RecursiveTabular,-0.6210432643080862,-0.6590129627825939,12.534042596817017,6.290950775146484,350.2398376464844,2,-0.4072514311720227,-0.26979329579075767,-0.9365741612729346,-0.3856947361424434,-0.21086973507255607,-1.0536234266352964,-0.2505614876002392,-0.25891926590375425
10,DirectTabular,-0.7212401637173917,-0.7935993523593501,2.4975671768188477,1.4908032417297363,483.84411787986755,3,-0.4963638352327473,-0.3466746437472379,-1.1443116530105044,-0.5201873737590901,-0.2438714337372824,-1.2362770911359524,-0.30243843208495985,-0.31557448299143964
11,NPTS,-0.7807432446198638,-0.8419872841992028,5.3279125690460205,13.803529024124146,0.41480302810668945,4,-0.5612796860312088,-0.4040679142964871,-1.3186947201229158,-0.6095600140195525,-0.26893718527606975,-1.3714363015997264,-0.3479819528020396,-0.3568461966006072
12,SeasonalNaive,-0.7975835997616557,-0.8581748549067868,0.6933605670928955,11.58430528640747,0.39125609397888184,1,-0.5376381838691484,-0.350581301113297,-1.2184980517874011,-0.636139598608761,-0.2646623900896061,-1.3026336436026762,-0.32116764291142186,-0.34181557935502377
