,model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order,MAE,MAPE,MASE,MSE,RMSLE,RMSSE,SMAPE,WAPE
0,WeightedEnsemble,-0.33302725454335425,-0.34565313949910703,13.351032495498657,20.63123083114624,2.7725086212158203,13,-0.2058596999724129,-0.12882514844738585,-0.472452925530827,-0.11090715226868407,-0.1078697872359239,-0.5668457461777991,-0.12717289087998984,-0.13022816392607348
1,ChronosFineTuned[bolt_small],-0.33478296083744796,-0.35118177192000705,1.6491639614105225,0.4805283546447754,71.96545243263245,8,-0.2068219796244191,-0.12689476257743268,-0.47402112361328097,-0.11207963086708823,-0.10907348910911283,-0.566744110374701,-0.12815097407740106,-0.1308369081935575
2,TemporalFusionTransformer,-0.3448056926186517,-0.3612998540685429,1.3656697273254395,1.1656064987182617,246.0947868824005,9,-0.21286954003300043,-0.13042153286198008,-0.48797744708493757,-0.11889096566222809,-0.1133506548627289,-0.5817028421091371,-0.13347266216149772,-0.1346626336189181
3,TiDE,-0.34627468797124705,-0.35333972656015716,2.2662353515625,2.1660728454589844,601.0424227714539,12,-0.21460846247788784,-0.1331714135402386,-0.49079741978442326,-0.11990615952958451,-0.11291953636059514,-0.5831360070213925,-0.13227141171416182,-0.1357626870885281
4,ChronosZeroShot[bolt_base],-0.34722961820633386,-0.37218444390697186,1.7843554019927979,3.226248025894165,0.0049915313720703125,7,-0.21763333424023204,-0.13543241428834735,-0.49754379166372503,-0.12056840775971638,-0.11318113551111185,-0.5873926231711374,-0.13429570618107153,-0.1376762403278202
5,AutoETS,-0.3541459398949899,-0.3698357368558792,60.11138153076172,58.486653089523315,1.4354803562164307,6,-0.21952194785837545,-0.13617089542623284,-0.4979150035373552,-0.1254193467441058,-0.11445692097511144,-0.5890202641709082,-0.13409228965090042,-0.13887098939181647
6,DynamicOptimizedTheta,-0.354452047140808,-0.3694014669875391,4.260716915130615,88.7223391532898,1.5740883350372314,5,-0.22083510609553372,-0.1367141294008405,-0.5013477584616542,-0.12563625372230958,-0.11448132502670551,-0.5900908194968014,-0.13504532963157884,-0.1397017016982681
7,DeepAR,-0.35541862082207326,-0.3630236764727317,2.9358792304992676,2.5995638370513916,233.7356870174408,10,-0.22656719593848165,-0.14877626637201807,-0.5185162218628004,-0.1263223960270647,-0.11619813629095799,-0.6021137064859463,-0.14079074838488959,-0.143327858424458
8,PatchTST,-0.3640824720949077,-0.36449292025328905,1.1873087882995605,1.1188914775848389,57.290107011795044,11,-0.21978361493083218,-0.13727787930249505,-0.506917130604009,-0.13255604648673924,-0.11614835942102246,-0.6162075515371803,-0.13582758201672765,-0.13903652165680333
9,RecursiveTabular,-0.43344598989612937,-0.4564268599731155,5.431836128234863,2.8843648433685303,312.3773891925812,2,-0.27409798866129653,-0.17425634331623538,-0.6170370794017965,-0.18787542615703548,-0.14237960732631996,-0.7123217779910188,-0.17057246996221104,-0.17339614214911347
10,DirectTabular,-0.5449617943973896,-0.5917115823202187,2.396963596343994,1.743650197982788,311.2902100086212,3,-0.3437362449541251,-0.22804461744150542,-0.7776663614505231,-0.2969833573528227,-0.1794611608380993,-0.9043715366047246,-0.20888437915077,-0.21744974883970758
11,SeasonalNaive,-0.7174760353025598,-0.760556582485174,2.7121500968933105,24.098499536514282,1.1691060066223145,1,-0.47681259177679886,-0.30103382728661915,-1.05267910514736,-0.5147718612334801,-0.23578888441243417,-1.127212483401738,-0.28481286858951865,-0.3016346976715022
12,NPTS,-0.7673718726783526,-0.8288318684189383,5.303075790405273,14.26617431640625,1.1779181957244873,4,-0.5508757112701909,-0.3946685081522244,-1.271163877814926,-0.5888595909778819,-0.2636779258045463,-1.3049099240977429,-0.34020603701992286,-0.34848750114665716
