,model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order,MAE,MAPE,MASE,MSE,RMSLE,RMSSE,SMAPE,WAPE
0,WeightedEnsemble,-0.1352077072682349,-0.13825219340804,696.362336397171,791.7141478061676,4.0889294147491455,13,-0.08860508333006027,-0.05486441872454444,-0.20562919946538477,-0.018281124104732694,-0.04259546451494785,-0.22838260803490693,-0.05493262343282688,-0.05588692342895213
1,ChronosFineTuned[bolt_small],-0.13542710233391073,-0.14138435737418473,6.30146861076355,4.364773511886597,77.52131199836731,8,-0.09069045031199398,-0.05656489186667852,-0.2096663675768338,-0.018340500046559526,-0.04361739937402829,-0.22820766133178047,-0.05699450831580866,-0.057202251404057755
2,AutoETS,-0.13596160238196442,-0.14147791578190794,564.1517813205719,551.7049255371094,21.923405647277832,6,-0.09015860244768578,-0.05577856941751533,-0.20851652094217782,-0.018485557322271393,-0.043158091907146284,-0.22897981619507626,-0.0557310151070231,-0.05686679276273215
3,DynamicOptimizedTheta,-0.13739949430412007,-0.14286887353281724,50.05401277542114,148.01746916770935,21.999107360839844,5,-0.09156419727622035,-0.05668578375891205,-0.21203595553516258,-0.018878621035027927,-0.04373917044955271,-0.23229150274630012,-0.05664790748739433,-0.057753360074698015
4,TiDE,-0.13995327061554694,-0.14220774796557342,23.379234075546265,23.27832269668579,656.3806421756744,12,-0.09099608053868352,-0.056780241390541004,-0.2108082020261536,-0.019586917955988516,-0.04497454405903986,-0.2363516975463322,-0.05670337335044155,-0.05739502514157511
5,ChronosZeroShot[bolt_base],-0.14103130510135636,-0.14692418041145497,12.01466679573059,7.250622510910034,0.004218101501464844,7,-0.09404610518916841,-0.05826726852591125,-0.21709791309532717,-0.019889829018591862,-0.045113193390576435,-0.237164494968461,-0.058687604062503534,-0.059318802962121844
6,TemporalFusionTransformer,-0.15612645782516335,-0.15634799803047936,16.272533416748047,14.106122255325317,109.8589825630188,9,-0.09606161685086058,-0.05893817827996074,-0.22163205669170927,-0.02437547083303251,-0.04885276494975391,-0.26057495239014666,-0.05963236999758407,-0.06059007027178122
7,DeepAR,-0.17714553033470315,-0.1799509612521454,18.262957096099854,17.15641164779663,172.90193796157837,10,-0.11414538557009614,-0.071627515455619,-0.2604472514651639,-0.03138053891756323,-0.05668067616231145,-0.2917328488624423,-0.0711317959034704,-0.07199625781470206
8,RecursiveTabular,-0.18509668531745288,-0.17518978644111727,4.961033582687378,4.968480825424194,332.54567432403564,2,-0.11357097229360451,-0.07076290543211698,-0.2613530018414816,-0.03426078291550818,-0.056155204767719374,-0.3053148514224557,-0.07059187283074171,-0.07163395139171415
9,PatchTST,-0.18697568248263147,-0.15025257891160967,10.127387046813965,10.347538709640503,78.52645993232727,11,-0.09859287266850558,-0.059819822188051264,-0.22787090877439,-0.034959905839845824,-0.05089454887836894,-0.28807000767579044,-0.05985440159067562,-0.06218663894192006
10,DirectTabular,-0.20596593989129705,-0.17297683461774532,8.038812398910522,7.533767223358154,320.1934633255005,3,-0.10173665166117692,-0.06072476105248178,-0.2340153380204434,-0.04242196839530539,-0.05362304885707534,-0.30497510331908595,-0.060636528886895934,-0.06416955153832822
11,SeasonalNaive,-0.7187477854164465,-0.7626705028117076,22.819257497787476,34.3708918094635,20.79743719100952,1,-0.47897430076280423,-0.3022527199843154,-1.0442150862851725,-0.5165983790410461,-0.23660713332806688,-1.0880764303932386,-0.28551643767473917,-0.3021090784538007
12,NPTS,-0.7667351064705266,-0.8286282018869529,22.27944564819336,39.2167284488678,20.439653158187866,4,-0.5508490828187432,-0.393400057585328,-1.260133205872902,-0.5878827234943697,-0.2636374203681272,-1.2679920139718808,-0.33925766406862495,-0.347443502735868
