,model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order,MAE,MAPE,MASE,MSE,RMSLE,RMSSE,SMAPE,WAPE
0,ChronosFineTuned[bolt_small],-0.17684021842607167,-0.18371728973768375,2.9711742401123047,2.099989891052246,72.50852656364441,8,-0.11336775890985298,-0.07016177784913782,-0.262432500203538,-0.03127246285298074,-0.05655191558996529,-0.30046377597926943,-0.07065953775364794,-0.07149622544295343
1,WeightedEnsemble,-0.17828639990942818,-0.18107038537944606,235.25138568878174,233.4371359348297,3.115671157836914,13,-0.11277078407360858,-0.07019772898388284,-0.2612493329484091,-0.031786040392664555,-0.05636091905160942,-0.30270188402205933,-0.07026088142606099,-0.07111973879554745
2,AutoETS,-0.18295205368452497,-0.18796935441682888,191.3578290939331,183.12714433670044,6.8446290493011475,6,-0.11632712110240141,-0.07189368400221795,-0.2681928715526995,-0.03347145394738531,-0.0580395267254881,-0.3077397127583208,-0.07193008894740893,-0.07336256935343013
3,TemporalFusionTransformer,-0.18320011995828198,-0.18932661723716118,5.220902681350708,4.518238306045532,214.22218012809753,9,-0.11563932815123706,-0.0718537868817462,-0.267455895292804,-0.03356228395272891,-0.05878153756977517,-0.30881411942597253,-0.07233285007145615,-0.07292880758229357
4,TiDE,-0.18408234384349031,-0.18634919761840585,7.875649929046631,7.92743182182312,584.0070555210114,12,-0.11655329082429353,-0.07293747258752545,-0.26950973479853874,-0.033886309314912995,-0.059146990538261786,-0.31213757998788055,-0.07265800891292042,-0.07350520498088069
5,ChronosZeroShot[bolt_base],-0.18414635855531647,-0.19036419085489817,4.781058311462402,3.9560763835906982,0.004619598388671875,7,-0.11859848272429734,-0.0732956238751789,-0.2737120447956364,-0.03390988136918317,-0.05912187094959973,-0.311541334812686,-0.07394473781298107,-0.07479502055598654
6,DynamicOptimizedTheta,-0.1846445480852439,-0.1900243489246565,17.837032318115234,96.49234533309937,7.046594142913818,5,-0.11778973701335325,-0.07285497200149917,-0.27198927212862894,-0.03409360913760394,-0.058649137904124994,-0.3115892577355908,-0.07290946931678345,-0.07428497902185285
7,DeepAR,-0.18975618775896635,-0.1927909344202399,7.0013697147369385,5.806228876113892,251.43129968643188,10,-0.12029754554612582,-0.07526056823213408,-0.2784537119381257,-0.036007410792816094,-0.06148973253832237,-0.32055558154655245,-0.07536871972146385,-0.07586654723799306
8,PatchTST,-0.216085061926412,-0.1913278829479105,3.3990657329559326,3.3000833988189697,92.73913836479187,11,-0.12245897782547457,-0.0767172369051771,-0.28320493462384483,-0.0466927539877413,-0.06373981455212678,-0.3494468494176562,-0.07604237988490382,-0.07722967067811395
9,RecursiveTabular,-0.23955144839061984,-0.2351676101731117,3.0915236473083496,2.653184413909912,334.9486141204834,2,-0.14891563272099512,-0.0935913873177042,-0.34081644688726803,-0.057384896426043795,-0.07525012135091909,-0.39710122494745326,-0.09307090170833522,-0.09391475805274103
10,DirectTabular,-0.24396677833776848,-0.22635662987266383,3.442734718322754,3.2075867652893066,315.78574085235596,3,-0.13269630611320068,-0.08094000612762967,-0.30321230215928385,-0.05951978893250986,-0.06843794195701015,-0.3775532772054793,-0.08035613599702328,-0.0836859183646789
11,SeasonalNaive,-0.7188491950241755,-0.7624537727554013,7.610620737075806,17.06921672821045,6.012898206710815,1,-0.47898420070117925,-0.30215524474900624,-1.0474428372052755,-0.5167441651869052,-0.2365752560838914,-1.0974549039531394,-0.28552045161301526,-0.30207497022302016
12,NPTS,-0.7652751955459005,-0.8279293359921174,9.186753749847412,19.494356155395508,6.579247713088989,4,-0.5493647634658289,-0.3922500125681252,-1.2583471933002741,-0.5856461249178163,-0.26296132561862295,-1.2726640826596591,-0.3381469151629189,-0.34646099876068037
