,model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order,MAE,MAPE,MASE,MSE,RMSLE,RMSSE,SMAPE,WAPE
0,WeightedEnsemble,-0.4100059680551777,-0.41801211391829485,56.302119970321655,53.37277293205261,2.8767223358154297,13,-0.25246008153165456,-0.2997585306789939,-0.6321122906199992,-0.16810489384086338,-0.17868842492810397,-0.7206174473620652,-0.27627200673246616,-0.278318360719927
1,ChronosFineTuned[bolt_small],-0.4109581905546211,-0.4232423899502129,1.1563386917114258,0.14833521842956543,70.24788880348206,8,-0.2490739934477316,-0.28163088631974564,-0.6267231828347258,-0.16888663438392826,-0.17980434326758316,-0.7263374365752429,-0.27334103158307066,-0.2745854518218026
2,PatchTST,-0.4283083410441433,-0.4263311480707854,0.7533609867095947,0.7264947891235352,109.65115809440613,11,-0.26156246716311643,-0.3101839664973265,-0.6593041751285418,-0.18344803500798615,-0.18515637332138626,-0.7489120205441951,-0.28505876023167853,-0.2883530601948673
3,ChronosZeroShot[bolt_base],-0.43558796531279476,-0.4658066123167166,1.2246959209442139,3.1576900482177734,0.005799293518066406,7,-0.27629592652236495,-0.32643226246092555,-0.6956126497920913,-0.1897368755253405,-0.19335274233542377,-0.7723810063949165,-0.2978160050106443,-0.30459559735845276
4,TemporalFusionTransformer,-0.4369130788384345,-0.4471043254430734,0.7104160785675049,0.5631349086761475,144.3209822177887,9,-0.266484188542976,-0.28981961722386557,-0.668545261434914,-0.19089303846008007,-0.19424745003308927,-0.7684554652253109,-0.29405871298021263,-0.29377888996586415
5,TiDE,-0.43971098103930223,-0.43752033956803316,1.3285672664642334,1.6196625232696533,599.4525995254517,12,-0.26635964321319083,-0.29812365497579296,-0.6676052087655249,-0.19334574684654562,-0.19576475067573001,-0.769496130808096,-0.29018517571440317,-0.2936415880533763
6,DeepAR,-0.4405892806983315,-0.43818831994635327,2.1567602157592773,1.3345146179199219,238.8955135345459,10,-0.25977640836354954,-0.28186903050272977,-0.6466230359549288,-0.19411891426627312,-0.19164868143564212,-0.7596590468007745,-0.2831479336631809,-0.2863840639312638
7,DynamicOptimizedTheta,-0.46343247027536116,-0.49153040053229613,1.8620445728302002,81.96275901794434,0.6422102451324463,5,-0.28794322250284765,-0.33026639449990436,-0.7115274232667568,-0.21476965450552352,-0.20246250614203476,-0.793083115914059,-0.3018926238587274,-0.31743587018273794
8,RecursiveTabular,-0.47710475168083494,-0.4681147809427862,8.818624019622803,4.3392815589904785,404.84188413619995,2,-0.3035468624163552,-0.3602799649635693,-0.7421655258438059,-0.22762894407643117,-0.21032592841594128,-0.8032799463092558,-0.3281804088536926,-0.3346377163345896
9,AutoETS,-0.48259862634121226,-0.5169953605161328,38.35037136077881,31.406907081604004,0.6390740871429443,6,-0.3070472582025469,-0.371926942045373,-0.7534036189483678,-0.232901434146425,-0.20922754238095795,-0.8202040111204687,-0.31335734954571504,-0.33849664092644305
10,NPTS,-0.564519054480109,-0.5634242196360886,4.567239999771118,15.22174882888794,0.5795671939849854,4,-0.39327592059838895,-0.5577071239755539,-0.9754622721666717,-0.31868176287111627,-0.25509555747218676,-0.9909161822609015,-0.4171862262420733,-0.43355729296886764
11,DirectTabular,-0.5655422709994743,-0.541711730675427,2.6381804943084717,1.5300054550170898,311.5448179244995,3,-0.36524087082897577,-0.5030298755132967,-0.8796781803697139,-0.31983806028724276,-0.24978996112097404,-0.9370196820133152,-0.37507841647851614,-0.40265074708174564
12,SeasonalNaive,-0.6531829579845586,-0.6551563242216515,0.8559741973876953,12.321195125579834,0.648076057434082,1,-0.4258927886459532,-0.49750544073986336,-1.0325500390936697,-0.42664797660145765,-0.28057725227640273,-1.070952001622545,-0.42796892835994493,-0.4695149508755812
