,model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order,MAE,MAPE,MASE,MSE,RMSLE,RMSSE,SMAPE,WAPE
0,ChronosFineTuned[bolt_small],-0.5231306592059601,-0.5120699439523625,1.2354357242584229,0.0889134407043457,66.84153151512146,8,-0.3248115473854062,-0.3924493014085037,-0.8276358752974367,-0.2736656866012624,-0.22883255934920496,-0.9664191615340317,-0.3540162002720726,-0.3605046493208919
1,PatchTST,-0.5242798211647276,-0.5176795023245897,0.5073592662811279,0.47032976150512695,85.46071600914001,11,-0.33039582832933506,-0.40960752533167216,-0.8442153614244942,-0.27486933088051874,-0.22999126397764078,-0.9637767168459798,-0.3601087283803489,-0.36670257935018263
2,WeightedEnsemble,-0.5246564675741026,-0.5033362833313132,23.598432540893555,149.4070463180542,2.5027310848236084,13,-0.33166399598780827,-0.42192340202678336,-0.8388525889116685,-0.27526440896733534,-0.2301388265363751,-0.9625119899589238,-0.35783239755783885,-0.3681101042386236
3,DeepAR,-0.5261020805802276,-0.5227282541078039,1.631364107131958,0.9319326877593994,237.88459753990173,10,-0.3282915201042018,-0.40394546338108284,-0.83876736717697,-0.2767833991908442,-0.2311830098121272,-0.9730847953670724,-0.35894569250797764,-0.36436703153831684
4,TemporalFusionTransformer,-0.5437643354247164,-0.5395785166910988,0.32030510902404785,0.2179124355316162,292.3434901237488,9,-0.339618980836732,-0.39303837593180324,-0.8723864564905172,-0.2956796524798834,-0.2425052358484184,-1.011396619805492,-0.3739366992976174,-0.3769392516208484
5,TiDE,-0.5623937735841582,-0.5541693751771232,0.7940342426300049,0.6551337242126465,128.94238376617432,12,-0.36274752920317366,-0.4460877109006559,-0.9227752451854347,-0.3162867565662294,-0.2528976463072259,-1.0372773231071013,-0.39432296556624263,-0.4026093649073441
6,NPTS,-0.5726037043209463,-0.5798155775066672,6.680864572525024,15.554483413696289,0.21634340286254883,4,-0.400760582788671,-0.5772569881973132,-0.9997477845399446,-0.3278750022020697,-0.26054030137943257,-1.037898607327602,-0.4262535267520403,-0.44479962157391395
7,RecursiveTabular,-0.5857138771988576,-0.5617515392003906,19.376753568649292,9.839130878448486,299.9297888278961,2,-0.38275626011932984,-0.4694562401061122,-0.9501951543509086,-0.3430607459433184,-0.26161491607229387,-1.0397622996250473,-0.4075015183423366,-0.42481682822060524
8,ChronosZeroShot[bolt_base],-0.5978128703948433,-0.553142676376768,0.976978063583374,3.5036041736602783,0.012865066528320312,7,-0.38748363805369096,-0.489450410976352,-0.9726276765399086,-0.3573802280097217,-0.26232682151890385,-1.0851179461246865,-0.3997557882548159,-0.4300636913267743
9,DirectTabular,-0.6317003286976232,-0.6271735694653645,2.2323179244995117,1.486440896987915,290.7880902290344,3,-0.4324050192753734,-0.613428352931968,-1.0444823602737847,-0.39904530527668514,-0.283686655057152,-1.0886676179570933,-0.4393429863413853,-0.47992142241635666
10,DynamicOptimizedTheta,-0.6668764197594798,-0.6134345152951289,0.7202455997467041,114.18439412117004,0.27960848808288574,5,-0.42615524716871644,-0.5196936003940403,-1.0442413754747264,-0.4447241592312218,-0.2836847516960999,-1.1425539544763441,-0.41675856215784607,-0.4729848712999259
11,SeasonalNaive,-0.7441672247470992,-0.6817567617083649,0.48045825958251953,8.49962854385376,0.21181964874267578,1,-0.4963104575163398,-0.6137938541799242,-1.2147656316811077,-0.5537848583877996,-0.3213739680336909,-1.2554987600571088,-0.4890644692304077,-0.5508493428927227
12,AutoETS,-0.9696236589929683,-0.7300109140634715,11.81965446472168,14.673388719558716,0.23533105850219727,6,-0.5307226511580959,-0.7133695655506772,-1.2617939858520115,-0.940170040078912,-0.3314350845362099,-1.54404549231728,-0.4579747821906724,-0.5890430459831607
